Gene ID	Gene Symbol	Gene Biotype	Gene Description	Gene Chromosome	Gene Start	Gene Stop	Gene Strand	Scr_1	Scr_2	Scr_3	ASO_1	ASO_2	ASO_3
ENSG00000163132	MSX1	protein_coding	Homeobox protein MSX-1	chr4	4859665	4863936	+	72	23	38	51	45	59
ENSG00000225131	PSME2P2	processed_pseudogene		chr13	48771128	48771827	+	10	9	8	9	6	8
ENSG00000168899	VAMP5	protein_coding	Vesicle-associated membrane protein 5	chr2	85584431	85593406	+	44	55	49	86	78	83
ENSG00000196782	MAML3	protein_coding	Mastermind-like protein 3	chr4	139716753	140154184	-	229	253	268	409	340	283
ENSG00000170445	HARS1	protein_coding	Histidine--tRNA ligase	chr5	140673035	140691537	-	382	384	357	450	453	312
ENSG00000267096	ENSG00000267096	lncRNA		chr19	55670632	55672069	+	6	6	5	6	4	8
ENSG00000290338	FGD5P1	lncRNA		chr3	13933056	13936944	+	0	3	5	1	1	3
ENSG00000261732	ENSG00000261732	protein_coding	Uncharacterized protein	chr16	1632259	1686715	+	26	22	18	20	13	18
ENSG00000100591	AHSA1	protein_coding	Activator of 90 kDa heat shock protein ATPase homolog 1	chr14	77457870	77469472	+	406	305	462	383	360	392
ENSG00000131019	ULBP3	protein_coding	UL16-binding protein 3	chr6	150061053	150069121	-	76	60	77	53	55	59
ENSG00000237009	GLIS3-AS1	lncRNA		chr9	3898642	3901248	+	3	1	1	0	0	0
ENSG00000243943	ZNF512	protein_coding	Zinc finger protein 512	chr2	27582969	27623217	+	147	152	123	132	123	106
ENSG00000140406	TLNRD1	protein_coding	Talin rod domain-containing protein 1	chr15	81000923	81005788	+	318	270	405	292	286	560
ENSG00000287724	ENSG00000287724	lncRNA		chr1	54874672	54883664	+	0	1	0	2	0	8
ENSG00000289242	ENSG00000289242	lncRNA		chr8	81161397	81227014	+	3	1	2	1	0	0
ENSG00000228613	ENSG00000228613	lncRNA		chr2	1546665	1620113	-	14	20	14	26	23	27
ENSG00000172987	HPSE2	protein_coding	Inactive heparanase-2	chr10	98457077	99235862	-	9	11	8	9	7	1
ENSG00000188089	PLA2G4E	protein_coding	Cytosolic phospholipase A2 epsilon	chr15	41981394	42051190	-	3	1	2	21	13	23
ENSG00000107443	CCNJ	protein_coding	Cyclin-J	chr10	96043394	96060870	+	73	82	75	55	68	34
ENSG00000286558	ENSG00000286558	lncRNA		chr4	158262995	158270211	+	3	1	1	3	2	1
ENSG00000287886	ENSG00000287886	lncRNA		chr20	53738728	53741797	+	2	4	1	1	0	0
ENSG00000173442	EHBP1L1	protein_coding	EH domain-binding protein 1-like protein 1	chr11	65576046	65592650	+	1175	1025	1422	913	880	1246
ENSG00000250658	ENSG00000250658	lncRNA		chr4	187304083	187309682	-	4	2	1	1	0	0
ENSG00000265000	MARCHF10-DT	lncRNA		chr17	62808500	62836371	+	3	4	0	0	1	3
ENSG00000179361	ARID3B	protein_coding	AT-rich interactive domain-containing protein 3B	chr15	74541206	74598131	+	164	139	219	128	116	285
ENSG00000160948	VPS28	protein_coding	Vacuolar protein sorting-associated protein 28 homolog	chr8	144423601	144428563	-	136	105	139	124	141	248
ENSG00000219553	ENSG00000219553	processed_pseudogene		chr6	149491567	149492289	-	1	4	0	5	3	0
ENSG00000268566	ENSG00000268566	lncRNA		chr18	38655209	38688033	-	0	3	0	1	0	0
ENSG00000214253	FIS1	protein_coding	Mitochondrial fission 1 protein	chr7	101239458	101252316	-	205	185	256	263	239	319
ENSG00000225259	ST13P6	processed_pseudogene		chr8	133408006	133409107	+	1	2	1	0	2	0
ENSG00000186908	ZDHHC17	protein_coding	Palmitoyltransferase ZDHHC17	chr12	76764103	76853696	+	243	305	144	253	298	121
ENSG00000246263	UBR5-DT	lncRNA		chr8	102239386	102253750	+	10	19	10	14	22	9
ENSG00000106178	CCL24	protein_coding	C-C motif chemokine 24	chr7	75810825	75823356	-	144	144	200	50	42	31
ENSG00000139324	TMTC3	protein_coding	Protein O-mannosyl-transferase TMTC3	chr12	88142296	88199887	+	188	319	117	257	316	85
ENSG00000224796	RPL32P1	processed_pseudogene		chr6	33079451	33079860	+	3	9	4	5	3	0
ENSG00000236358	ENSG00000236358	lncRNA		chr1	234357006	234365828	+	2	4	2	1	1	1
ENSG00000260337	ENSG00000260337	lncRNA		chr15	92592574	92596462	-	13	35	6	35	45	26
ENSG00000181788	SIAH2	protein_coding	E3 ubiquitin-protein ligase SIAH2	chr3	150741125	150763477	-	196	184	222	190	218	327
ENSG00000228526	MIR34AHG	lncRNA		chr1	9148011	9198906	-	270	231	264	228	221	346
ENSG00000234961	ENSG00000234961	lncRNA		chr10	17233325	17234833	-	2	5	7	4	2	7
ENSG00000282572	FAM157D	lncRNA		chr7	19018	35497	-	19	27	22	21	17	19
ENSG00000167941	SOST	protein_coding	Sclerostin	chr17	43753738	43758791	-	3	0	4	0	0	1
ENSG00000160072	ATAD3B	protein_coding	ATPase family AAA domain-containing protein 3B	chr1	1471765	1497848	+	284	162	310	153	141	388
ENSG00000202031	SNORD38A	snoRNA		chr1	44777843	44777912	+	11	5	14	10	7	13
ENSG00000144659	SLC25A38	protein_coding	Mitochondrial glycine transporter	chr3	39383370	39397351	+	197	153	216	221	198	295
ENSG00000229316	HMGB1P45	processed_pseudogene		chr1	50398825	50399773	-	1	4	1	1	3	0
ENSG00000258111	ENSG00000258111	processed_pseudogene		chr12	104514029	104514439	+	10	13	10	8	4	8
ENSG00000284138	ATP6V0CP4	processed_pseudogene		chr1	42952202	42952641	-	2	4	1	2	3	0
ENSG00000126107	HECTD3	protein_coding	E3 ubiquitin-protein ligase HECTD3	chr1	45002540	45011324	-	413	313	540	441	378	761
ENSG00000273061	CDC37L1-DT	lncRNA		chr9	4676600	4679537	-	11	11	6	9	17	7
ENSG00000104967	NOVA2	protein_coding	RNA-binding protein Nova-2	chr19	45933734	45974044	-	53	82	76	229	175	463
ENSG00000272070	ENSG00000272070	lncRNA		chr5	141326210	141329363	+	8	11	7	7	12	5
ENSG00000205426	KRT81	protein_coding	Keratin	chr12	52285913	52291534	-	11	15	28	3	6	5
ENSG00000122378	PRXL2A	protein_coding	Peroxiredoxin-like 2A	chr10	80407829	80437115	+	316	321	350	408	381	320
ENSG00000287528	ENSG00000287528	lncRNA		chr10	35641097	35647826	+	3	4	4	4	1	4
ENSG00000111615	KRR1	protein_coding	KRR1 small subunit processome component homolog	chr12	75490863	75511636	-	174	297	119	195	258	63
ENSG00000220201	ZGLP1	protein_coding	GATA-type zinc finger protein 1	chr19	10304803	10309880	-	13	7	14	9	13	9
ENSG00000129204	USP6	protein_coding	Ubiquitin carboxyl-terminal hydrolase 6	chr17	5116032	5175034	+	13	13	10	44	60	83
ENSG00000171863	RPS7	protein_coding	Small ribosomal subunit protein eS7	chr2	3575260	3580920	+	315	339	351	337	332	346
ENSG00000135541	AHI1	protein_coding	Jouberin	chr6	135283407	135498434	-	310	431	183	367	549	197
ENSG00000134755	DSC2	protein_coding	Desmocollin-2	chr18	31058840	31102522	-	343	337	258	378	421	178
ENSG00000256294	ZNF225	protein_coding	Early growth response protein 1	chr19	44112181	44134822	+	47	69	52	71	78	31
ENSG00000115295	CLIP4	protein_coding	CAP-Gly domain-containing linker protein 4	chr2	29097705	29199777	+	716	888	531	788	849	368
ENSG00000115183	TANC1	protein_coding	Protein TANC1	chr2	158968640	159232659	+	913	1032	965	1406	1340	1519
ENSG00000141569	TRIM65	protein_coding	E3 ubiquitin-protein ligase TRIM65	chr17	75880335	75896951	-	212	154	252	179	153	319
ENSG00000163681	SLMAP	protein_coding	Sarcolemmal membrane-associated protein	chr3	57755450	57930003	+	490	559	383	549	623	295
ENSG00000164182	NDUFAF2	protein_coding	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2	chr5	60945177	61154531	+	87	86	58	119	131	65
ENSG00000163075	CFAP221	protein_coding	Cilia- and flagella-associated protein 221	chr2	119544432	119662251	+	88	235	83	181	191	65
ENSG00000139842	CUL4A	protein_coding	Cullin-4A	chr13	113208193	113267108	+	753	717	669	712	752	544
ENSG00000173221	GLRX	protein_coding	Glutaredoxin-1	chr5	95751319	95822726	-	349	353	311	274	256	225
ENSG00000243116	ENSG00000243116	processed_pseudogene		chr3	159721524	159722401	-	4	7	2	3	9	0
ENSG00000225783	MIAT	lncRNA		chr22	26646411	26676475	+	302	136	319	84	100	159
ENSG00000141522	ARHGDIA	protein_coding	Rho GDP-dissociation inhibitor 1	chr17	81867721	81871378	-	761	601	975	666	560	1181
ENSG00000178585	CTNNBIP1	protein_coding	Beta-catenin-interacting protein 1	chr1	9848276	9910336	-	120	99	161	167	131	199
ENSG00000229848	ENSG00000229848	lncRNA		chr17	81514047	81527776	+	7	5	5	4	11	22
ENSG00000260279	ENSG00000260279	lncRNA		chr16	89296128	89298317	+	3	7	4	10	4	13
ENSG00000279233	ENSG00000279233	TEC		chr12	125138245	125141711	+	42	39	40	14	20	43
ENSG00000138175	ARL3	protein_coding	ADP-ribosylation factor-like protein 3	chr10	102673731	102714397	-	130	207	135	185	184	92
ENSG00000136944	LMX1B	protein_coding	LIM homeobox transcription factor 1-beta	chr9	126613928	126701032	+	13	8	29	4	3	11
ENSG00000255144	ENSG00000255144	unprocessed_pseudogene		chr8	11895850	11896870	-	0	0	0	3	0	0
ENSG00000289421	ENSG00000289421	lncRNA		chr21	46448403	46458540	-	2	2	2	0	2	3
ENSG00000276831	ENSG00000276831	lncRNA		chr19	55338945	55339283	-	0	0	4	0	1	1
ENSG00000279089	ENSG00000279089	TEC		chr17	51183191	51186403	-	18	28	7	31	41	15
ENSG00000240750	RN7SL559P	misc_RNA		chr1	28031884	28032180	-	9	11	18	9	12	26
ENSG00000266094	RASSF5	protein_coding	Ras association domain-containing protein 5	chr1	206507531	206589448	+	414	345	500	324	295	452
ENSG00000170477	KRT4	protein_coding	Keratin	chr12	52806549	52814116	-	246	334	405	291	271	408
ENSG00000291129	PPIEL	lncRNA		chr1	39522280	39559698	-	85	71	95	62	61	79
ENSG00000112029	FBXO5	protein_coding	F-box only protein 5	chr6	152970519	152983579	-	69	82	47	61	65	39
ENSG00000214402	LCNL1	protein_coding	Lipocalin-like 1 protein	chr9	136981904	136986410	+	2	4	0	7	4	23
ENSG00000168872	DDX19A	protein_coding	ATP-dependent RNA helicase DDX19A	chr16	70346861	70373383	+	225	222	234	260	236	248
ENSG00000197822	OCLN	protein_coding	Occludin	chr5	69492292	69558104	+	188	208	192	227	259	341
ENSG00000257322	ENSG00000257322	lncRNA		chr12	93003390	93215679	-	4	10	2	15	16	3
ENSG00000280232	ENSG00000280232	TEC		chr6	85498441	85499058	-	2	0	0	3	2	0
ENSG00000243424	RN7SL107P	misc_RNA		chr8	80613544	80613826	-	8	6	12	8	5	16
ENSG00000088726	TMEM40	protein_coding	Transmembrane protein 40	chr3	12733528	12769457	-	51	81	50	6	6	1
ENSG00000132026	RTBDN	protein_coding	Retbindin	chr19	12825478	12835428	-	1	0	2	0	0	0
ENSG00000110328	GALNT18	protein_coding	Polypeptide N-acetylgalactosaminyltransferase 18	chr11	11270877	11622005	-	249	225	299	430	464	688
ENSG00000288942	ENSG00000288942	lncRNA		chr19	35267862	35268080	-	6	6	7	9	5	32
ENSG00000158164	TMSB15A	protein_coding	Thymosin beta-15A	chrX	102513682	102516739	-	3	0	0	1	0	0
ENSG00000117597	UTP25	protein_coding	U3 small nucleolar RNA-associated protein 25 homolog	chr1	209827972	209857565	+	373	394	341	389	399	268
ENSG00000177294	FBXO39	protein_coding	F-box only protein 39	chr17	6776215	6797101	+	3	1	4	0	0	0
ENSG00000123473	STIL	protein_coding	SCL-interrupting locus protein	chr1	47250139	47314892	-	105	101	50	70	62	9
ENSG00000235012	JCADP1	processed_pseudogene		chr21	39525583	39529855	+	3	3	0	2	2	3
ENSG00000112062	MAPK14	protein_coding	Mitogen-activated protein kinase 14	chr6	36027782	36111236	+	507	515	460	479	511	405
ENSG00000150893	FREM2	protein_coding	FRAS1-related extracellular matrix protein 2	chr13	38687077	38887131	+	187	165	191	437	404	407
ENSG00000111696	NT5DC3	protein_coding	5'-nucleotidase domain-containing protein 3	chr12	103770453	103841234	-	271	218	232	136	116	125
ENSG00000227076	ENSG00000227076	lncRNA		chr10	127934698	127936167	+	3	5	1	9	10	15
ENSG00000201988	Y_RNA	misc_RNA		chr6	30736304	30736414	-	0	1	0	3	2	0
ENSG00000129197	RPAIN	protein_coding	RPA-interacting protein	chr17	5419641	5432877	+	218	212	190	226	248	256
ENSG00000064309	CDON	protein_coding	Cell adhesion molecule-related/down-regulated by oncogenes	chr11	125955796	126063335	-	153	224	144	332	357	284
ENSG00000219163	HMGB1P20	processed_pseudogene		chr6	53235621	53236297	-	34	17	4	13	15	3
ENSG00000167210	LOXHD1	protein_coding	Lipoxygenase homology domain-containing protein 1	chr18	46476972	46657220	-	6	23	11	40	50	38
ENSG00000115216	NRBP1	protein_coding	Nuclear receptor-binding protein	chr2	27427790	27442259	+	643	573	721	597	614	708
ENSG00000200959	SNORA74A	snoRNA		chr5	139278781	139278978	+	26	29	29	25	31	44
ENSG00000118418	HMGN3	protein_coding	High mobility group nucleosome-binding domain-containing protein 3	chr6	79201245	79234689	-	106	109	91	106	128	108
ENSG00000125633	CCDC93	protein_coding	Coiled-coil domain-containing protein 93	chr2	117915478	118014133	-	1253	1058	970	879	976	636
ENSG00000236312	RPL34P34	processed_pseudogene		chr19	22368599	22368952	-	2	1	0	2	2	0
ENSG00000150201	FXYD4	protein_coding	FXYD domain-containing ion transport regulator 4	chr10	43371636	43376335	+	1	0	0	2	3	0
ENSG00000234230	ZFX-AS1	lncRNA		chrX	24146225	24149654	-	1	0	0	1	1	3
ENSG00000259204	ENSG00000259204	lncRNA		chr15	51064609	51069586	-	0	3	0	3	1	0
ENSG00000138190	EXOC6	protein_coding	Exocyst complex component 6	chr10	92826831	93059493	+	110	134	87	100	163	54
ENSG00000233056	ERVH48-1	protein_coding	Suppressyn	chr21	42916803	42925630	-	0	1	0	2	4	0
ENSG00000165678	GHITM	protein_coding	Growth hormone-inducible transmembrane protein	chr10	84139482	84154841	+	372	375	394	430	450	450
ENSG00000215493	ENSG00000215493	processed_pseudogene		chr22	20450122	20451824	+	0	0	0	1	0	3
ENSG00000264644	KRT18P8	processed_pseudogene		chr18	9678248	9679493	-	0	0	4	0	0	3
ENSG00000110680	CALCA	protein_coding	Calcitonin	chr11	14966622	14972354	-	54	7	91	2	1	4
ENSG00000162877	PM20D1	protein_coding	N-fatty-acyl-amino acid synthase/hydrolase PM20D1	chr1	205828025	205850132	-	3	3	2	0	2	0
ENSG00000172247	C1QTNF4	protein_coding	Complement C1q tumor necrosis factor-related protein 4	chr11	47589667	47594411	-	2	2	2	0	1	4
ENSG00000250130	GAPDHP43	processed_pseudogene		chr15	44354691	44355692	+	13	9	12	7	8	20
ENSG00000230289	ENSG00000230289	lncRNA		chr9	131516558	131522229	-	2	0	1	2	3	0
ENSG00000125144	MT1G	protein_coding	Metallothionein-1G	chr16	56666730	56668065	-	6	7	2	4	4	22
ENSG00000060971	ACAA1	protein_coding	3-ketoacyl-CoA thiolase	chr3	38103129	38137242	-	324	276	383	325	298	444
ENSG00000268416	ENSG00000268416	lncRNA		chr19	20746923	20755250	-	3	9	2	9	7	5
ENSG00000131127	ZNF141	protein_coding	Zinc finger protein 141	chr4	337814	384868	+	126	225	95	168	211	120
ENSG00000263731	ENSG00000263731	lncRNA		chr17	81878425	81881106	-	31	26	28	26	17	19
ENSG00000267523	ENSG00000267523	lncRNA		chr19	55661901	55674715	-	3	8	8	2	2	12
ENSG00000133703	KRAS	protein_coding	GTPase KRas	chr12	25205246	25250936	-	265	313	162	198	288	145
ENSG00000289982	ENSG00000289982	lncRNA		chr2	128090621	128091096	-	1	3	1	1	2	1
ENSG00000290404	ENSG00000290404	lncRNA		chr17	30557112	30563493	+	5	5	1	3	1	1
ENSG00000233727	ENSG00000233727	processed_pseudogene		chr9	107853783	107854258	-	1	2	4	0	0	0
ENSG00000283235	ENSG00000283235	lncRNA		chr5	176173345	176199295	-	0	1	0	3	5	5
ENSG00000253139	ENSG00000253139	lncRNA		chr8	56536758	56540497	-	3	3	2	2	2	0
ENSG00000223247	RNU2-64P	snRNA		chr3	73110992	73111182	+	3	2	2	2	1	1
ENSG00000257844	KRT90P	unprocessed_pseudogene		chr12	52411742	52421867	-	3	3	4	2	2	4
ENSG00000255052	FAM66D	lncRNA		chr8	12115767	12177550	+	3	4	2	19	19	11
ENSG00000143878	RHOB	protein_coding	Rho-related GTP-binding protein RhoB	chr2	20447074	20449440	+	315	335	350	320	348	544
ENSG00000186687	LYRM7	protein_coding	Complex III assembly factor LYRM7	chr5	131170944	131205428	+	85	117	54	72	91	48
ENSG00000230098	TCERG1L-AS1	lncRNA		chr10	131095218	131095777	+	2	2	1	0	1	3
ENSG00000212396	RNA5SP323	rRNA_pseudogene		chr10	93510548	93510680	-	3	2	5	1	1	7
ENSG00000281969	ENSG00000281969	TEC		chr6	39818751	39823227	+	14	21	14	32	28	15
ENSG00000161682	FAM171A2	protein_coding	Protein FAM171A2	chr17	44353215	44363853	-	19	21	31	24	20	48
ENSG00000255200	PGAM1P8	transcribed_processed_pseudogene		chr11	65174117	65176470	-	3	8	10	2	3	7
ENSG00000284977	ENSG00000284977	lncRNA		chr9	117759390	118306252	+	9	20	5	17	27	3
ENSG00000171222	SCAND1	protein_coding	SCAN domain-containing protein 1	chr20	35953617	35959472	-	119	97	157	153	136	222
ENSG00000215548	FRG1JP	unprocessed_pseudogene		chr9	63832127	63859641	-	11	17	6	4	4	5
ENSG00000085840	ORC1	protein_coding	Mitochondrial ornithine transporter 1	chr1	52372829	52404423	-	120	65	89	69	55	32
ENSG00000254708	MMADHCP2	processed_pseudogene		chr11	34335118	34336003	-	1	3	2	5	3	1
ENSG00000255517	DPP3-DT	lncRNA		chr11	66473490	66480296	-	21	26	25	18	15	44
ENSG00000203950	RTL8A	protein_coding	Retrotransposon Gag-like protein 8A	chrX	135050932	135052196	-	77	58	83	84	64	145
ENSG00000279839	ENSG00000279839	TEC		chr1	3205988	3208664	+	22	14	13	26	20	23
ENSG00000236407	HMGB1P18	processed_pseudogene		chr1	80283352	80283970	+	3	2	0	1	2	0
ENSG00000139187	KLRG1	protein_coding	Killer cell lectin-like receptor subfamily G member 1	chr12	8950044	9010760	+	31	26	18	28	17	19
ENSG00000238083	LRRC37A2	protein_coding	Leucine-rich repeat-containing protein 37A2	chr17	46511508	46556910	+	19	34	10	46	50	20
ENSG00000289585	ENSG00000289585	lncRNA		chr10	13348400	13349327	+	1	0	0	0	2	5
ENSG00000226967	HAUS4P1	processed_pseudogene		chr1	170369223	170370367	-	5	7	2	5	5	9
ENSG00000181191	PJA1	protein_coding	E3 ubiquitin-protein ligase Praja-1	chrX	69160851	69165521	-	273	235	335	227	258	350
ENSG00000162398	LEXM	protein_coding	Ciliary microtubule-associated protein 2	chr1	54806063	54842252	+	2	5	4	0	0	3
ENSG00000114115	RBP1	protein_coding	Peripheral-type benzodiazepine receptor-associated protein 1	chr3	139517434	139539829	-	61	74	78	86	84	85
ENSG00000075188	NUP37	protein_coding	Nucleoporin Nup37	chr12	102073103	102120120	-	80	81	59	91	94	40
ENSG00000288545	ENSG00000288545	lncRNA		chr18	45669367	45747215	-	3	2	2	0	2	3
ENSG00000078081	LAMP3	protein_coding	Lysosome-associated membrane glycoprotein 3	chr3	183122215	183163839	-	108	84	137	650	654	813
ENSG00000286034	ENSG00000286034	lncRNA		chr8	128323131	128388636	+	7	2	2	11	7	0
ENSG00000239043	SNORD127	snoRNA		chr14	45110883	45110968	+	3	1	4	1	2	3
ENSG00000272473	ENSG00000272473	lncRNA		chr19	781002	782651	-	3	1	0	1	2	7
ENSG00000120658	ENOX1	protein_coding	Ecto-NOX disulfide-thiol exchanger 1	chr13	43213130	43786972	-	34	57	52	33	30	16
ENSG00000112308	C6orf62	protein_coding	Uncharacterized protein C6orf62	chr6	24704861	24719998	-	393	450	292	392	440	179
ENSG00000133835	HSD17B4	protein_coding	Peroxisomal multifunctional enzyme type 2	chr5	119452465	119637199	+	806	781	763	854	976	699
ENSG00000253251	SHLD3	protein_coding	Shieldin complex subunit 3	chr5	65625027	65630928	+	13	17	7	17	25	4
ENSG00000243759	ST13P15	processed_pseudogene		chr3	143517123	143518229	-	4	1	4	8	1	1
ENSG00000290951	ENSG00000290951	lncRNA		chr7	75359194	75395383	+	4	4	6	2	1	7
ENSG00000123095	BHLHE41	protein_coding	Class E basic helix-loop-helix protein 41	chr12	26120030	26125037	-	362	326	349	165	199	155
ENSG00000158526	TSR2	protein_coding	Pre-rRNA-processing protein TSR2 homolog	chrX	54440404	54448032	+	389	329	446	374	345	439
ENSG00000100336	APOL4	protein_coding	Apolipoprotein L4	chr22	36189124	36204840	-	82	69	62	85	73	51
ENSG00000227081	ENSG00000227081	processed_pseudogene		chr12	3211663	3211917	-	3	2	2	2	2	1
ENSG00000230753	ZNF341-AS1	lncRNA		chr20	33787373	33811109	-	4	2	2	3	3	0
ENSG00000274598	ENSG00000274598	lncRNA		chr12	108833721	108834384	-	39	49	19	37	40	22
ENSG00000173389	IQCF1	protein_coding	IQ domain-containing protein F1	chr3	51894876	51903353	-	3	1	0	1	0	0
ENSG00000222014	RAB6C	protein_coding	Ras-related protein Rab-6C	chr2	129979666	129982738	+	2	3	0	5	5	3
ENSG00000242551	POU5F1P6	unprocessed_pseudogene		chr3	128674735	128677005	-	2	3	2	2	2	4
ENSG00000114455	HHLA2	protein_coding	HERV-H LTR-associating protein 2	chr3	108296529	108378285	+	25	92	34	27	28	3
ENSG00000164488	DACT2	protein_coding	Dapper homolog 2	chr6	168292830	168319777	-	35	4	42	9	7	18
ENSG00000224715	ENSG00000224715	lncRNA		chr22	47345569	47373541	+	13	10	1	0	2	1
ENSG00000226777	FAM30A	lncRNA	Putative uncharacterized protein FAM30A	chr14	105879976	105932642	+	19	22	34	14	24	34
ENSG00000182866	LCK	protein_coding	Tyrosine-protein kinase Lck	chr1	32251244	32286165	+	54	37	73	29	32	69
ENSG00000144182	LIPT1	protein_coding	Lipoyltransferase 1	chr2	99154955	99163157	+	38	58	24	37	31	11
ENSG00000057757	PITHD1	protein_coding	PITH domain-containing protein 1	chr1	23778418	23788232	+	322	237	325	305	298	399
ENSG00000137819	PAQR5	protein_coding	Membrane progestin receptor gamma	chr15	69298912	69407780	+	150	161	142	120	112	120
ENSG00000137171	KLC4	protein_coding	Kinesin light chain 4	chr6	43040777	43075095	+	108	109	163	144	157	279
ENSG00000271874	RAI14-DT	lncRNA		chr5	34651457	34651888	-	2	0	2	2	0	1
ENSG00000163485	ADORA1	protein_coding	Adenosine receptor A1	chr1	203090654	203167405	+	54	70	67	56	37	70
ENSG00000124098	FAM210B	protein_coding	Protein FAM210B	chr20	56358974	56368663	+	180	219	187	254	272	141
ENSG00000131236	CAP1	protein_coding	Adenylyl cyclase-associated protein 1	chr1	40040233	40072649	+	1155	1089	1375	1049	974	1073
ENSG00000279781	ENSG00000279781	TEC		chr17	32518322	32518934	-	3	7	5	3	2	3
ENSG00000150627	WDR17	protein_coding	WD repeat-containing protein 17	chr4	176065841	176182818	+	42	51	23	40	43	9
ENSG00000286503	ENSG00000286503	lncRNA		chr5	108382156	108418016	+	3	0	0	4	2	1
